Domain,Url,Product_id,Time,Rating,Comment
yes24.vn,https://www.yes24.vn/Product/GetProductComment?productNo=1884658&page=4,1884658,2017-12-25_11-37-42,5,"SP nhỏ, xinh. Giao hàng nhanh."
yes24.vn,https://www.yes24.vn/Product/GetProductComment?productNo=1884658&page=4,1884658,2017-12-24_17-47-56,5,Sản phẩm dễ thương lắm. Thanks Yes24
yes24.vn,https://www.yes24.vn/dong-ho-nu-julius-han-quoc-day-thep-den-ja426le-ju1052-p1922050.html,1922050,2018-10-11_16-31-54,5,Đã nhận. Rất đẹp
yes24.vn,https://www.yes24.vn/dong-ho-nu-julius-han-quoc-day-thep-den-ja426le-ju1052-p1922050.html,1922050,2018-08-17_10-50-06,5,"Rat ung y, sp dep hon mong doi"
yes24.vn,https://www.yes24.vn/dong-ho-nu-julius-han-quoc-day-da-ja1012b-xanh-ngoc-p1922358.html,1922358,2018-09-10_19-18-58,5,Quá đẹp! Quá hài lòng! Nhưng ước gì dây dài hơn 1 chút
yes24.vn,https://www.yes24.vn/dong-ho-nu-julius-han-quoc-day-thep-ja426-ju1052-bac-mat-den-p1922401.html,1922401,2018-06-16_14-26-35,5,"Yes giao nhanh, đồng hồ y hình"
yes24.vn,https://www.yes24.vn/dong-ho-nam-casio-mtpv005l7budf-p1927604.html,1927604,2018-11-23_09-47-11,5,"Hàng đẹp. Còn được tặng thêm phụ kiện như mắt kính, nón, ví tiền....Like^^"
yes24.vn,https://www.yes24.vn/dong-ho-nam-casio-mtpv005l7budf-p1927604.html,1927604,2018-09-26_13-51-23,5,"Dong ho dep , do ben phai cho thoi gian"
yes24.vn,https://www.yes24.vn/dong-ho-nam-casio-mtpv005l7budf-p1927604.html,1927604,2018-09-18_10-22-07,5,"Đẹp như hình, fan của casio."
yes24.vn,https://www.yes24.vn/honeydeal3-day-nit-nam-huy-hoang-da-bo-dau-kim-mau-nau-hh4109-p1806605.html,1806605,2018-11-12_13-34-25,5,"Dây đẹp, nhìn sang"
yes24.vn,https://www.yes24.vn/honeydeal3-day-nit-nam-huy-hoang-da-bo-dau-kim-mau-nau-hh4109-p1806605.html,1806605,2018-11-08_08-18-44,5,Dây nịt đẹp
yes24.vn,https://www.yes24.vn/vo-unisex-ht-fashion-khong-co-mau-xam-p1968493.html,1968493,2018-11-06_22-58-53,5,"Vớ mềm mịn, rất vừa ý"
yes24.vn,https://www.yes24.vn/dong-ho-nu-julius-han-quoc-ja732d-day-thep-vang-p1972992.html,1972992,2018-11-21_15-30-08,5,Mua vào đợt sale hàng ưng đẹp sang
yes24.vn,https://www.yes24.vn/dong-ho-nu-julius-han-quoc-ja732d-day-thep-vang-p1972992.html,1972992,2018-11-21_15-25-04,5,Đã nhận được hàng Đẹp
yes24.vn,https://www.yes24.vn/Product/GetProductComment?productNo=1962408&page=2,1962408,2018-11-21_08-10-05,5,sp đẹp nhưng giao sai màu
yes24.vn,https://www.yes24.vn/Product/GetProductComment?productNo=1962408&page=2,1962408,2018-11-20_22-31-48,5,"Giao hơi lâu 5 ngày mới nhận đc. Vòng tay có thể bóp nhỏ lại. Đồng hồ đẹp nhưng chưa biết nới nhỏ lại ntn, sợ k khéo lại trầy. Giá treo trên đồng hồ là 650k, nên mua khi có km"
yes24.vn,https://www.yes24.vn/Product/GetProductComment?productNo=1962408&page=2,1962408,2018-11-20_16-34-23,5,"Da nhan SP lần 2 , rất hài lòng"
yes24.vn,https://www.yes24.vn/Product/GetProductComment?productNo=1962408&page=2,1962408,2018-11-01_09-46-11,5,"Rất hài lòng, cảm ơn Yes nhiều lắm"
yes24.vn,https://www.yes24.vn/Product/GetProductComment?productNo=1962408&page=2,1962408,2018-10-30_19-36-02,5,Đồng hồ đẹp. Lắc tay bt. Tạm hài lòng
yes24.vn,https://www.yes24.vn/Product/GetProductComment?productNo=1962408&page=2,1962408,2018-10-29_16-25-14,5,"SP chất lượng, đóng gói cẩn thận. Cảm ơn Yes24"
yes24.vn,https://www.yes24.vn/Product/GetProductComment?productNo=1962408&page=2,1962408,2018-10-27_19-49-14,5,Hàng giống hình đẹp rất hài lòng với dịch vụ
yes24.vn,https://www.yes24.vn/Product/GetProductComment?productNo=1962408&page=2,1962408,2018-10-27_18-22-58,5,"đã nhận được hàng,số đẹp."
yes24.vn,https://www.yes24.vn/bo-suu-tap-dong-ho-nam-nu-thoi-trang-oem-p1970331.html,1970331,2018-11-23_13-38-46,5,Đã từng mua 1 lần cái 05 màu trắng cảm thấy rất ưng lần này muốn mua tiếp màu trắng mà k có
