Domain,Url,Product_id,Time,Rating,Comment
yes24.vn,https://www.yes24.vn/Product/GetProductComment?productNo=1557052&page=2,1557052,2018-07-24_11-26-47,5,"máy xay mạnh, ok, mẫu mã đẹp, chất liệu thủy tinh dễ vệ sinh"
yes24.vn,https://www.yes24.vn/Product/GetProductComment?productNo=1557052&page=2,1557052,2018-07-21_10-07-41,5,"Sản phẩm được giao nhanh, mẫu mã đẹp, hài lòng"
yes24.vn,https://www.yes24.vn/Product/GetProductComment?productNo=1557052&page=2,1557052,2018-07-09_16-44-36,5,"Ưu điểm: máy xay mạnh, lưỡi dao sắc bén thực phẩm được xay nhuyễn min nhanh chóng. cối xay khô hoạt động hiệu quả. cối thủy tinh dễ dàng vệ sinh sạch sẽ Nhược điểm: cối thủy tinh nên cẩn thận"
yes24.vn,https://www.yes24.vn/bep-hong-ngoai-don-kangarookg368i-p1592722.html,1592722,2018-10-12_10-29-55,5,"Sản phẩm đóng gói chắc chắn, cẩn thận. Mẫu mã đẹp, giá thành hợp lý."
yes24.vn,https://www.yes24.vn/Product/GetProductComment?productNo=1741345&page=2,1741345,2018-11-30_07-51-34,5,"Máy nhìn đẹp, hy vọng dùng tốt, nhận hàng cả tuần nay rồi mà chưa có thời gian để thử máy."
yes24.vn,https://www.yes24.vn/Product/GetProductComment?productNo=1741345&page=2,1741345,2018-11-27_18-58-16,5,Hy vọng dùng tốt
yes24.vn,https://www.yes24.vn/Product/GetProductComment?productNo=1741345&page=2,1741345,2018-11-23_12-42-03,5,Dùng tạm được
yes24.vn,https://www.yes24.vn/Product/GetProductComment?productNo=1741345&page=2,1741345,2018-11-19_15-11-36,5,hàng đẹp hài lòng
yes24.vn,https://www.yes24.vn/Product/GetProductComment?productNo=1741345&page=2,1741345,2018-11-11_09-45-49,5,"Da nhan dc hg sai cg Ok tuy lo xo hay bi rot ra , bat tien."
yes24.vn,https://www.yes24.vn/Product/GetProductComment?productNo=1741345&page=2,1741345,2018-11-06_21-03-41,5,"Sp giống hình, thích"
yes24.vn,https://www.yes24.vn/Product/GetProductComment?productNo=1741345&page=2,1741345,2018-11-05_03-09-01,5,"nhận hàng ngày chủ nhật luôn ah ,đúng là khách hàng là thượng đế,hàng đẹp hài lòng"
yes24.vn,https://www.yes24.vn/Product/GetProductComment?productNo=1741345&page=2,1741345,2018-07-04_18-36-35,5,đã nhận hàng xài được lắm thich mua giam gia chi co 288k
