Domain,Url,Product_id,Brand,Category,Model,Price,Seller,Info
lazada.vn,https://www.lazada.vn/products/ca-phe-nguyen-chat-100-dang-bot-robusta-dac-biet-500gr-light-coffee-i146052290-s152093991.html?search=1,146052290,Light Coffee,Cà phê,Cà phê nguyên chất 100% dạng bột Robusta đặc biệt - 500gr - Light Coffee,86.000 ₫,Light Coffee - Cà phê nguyên chất,TẶNG KÈM Khóa học trị giá 799k 
lazada.vn,https://www.lazada.vn/products/lamant-ca-phe-hoa-tan-sua-da-i221089126-s277949236.html?search=1,221089126,L'amant Cafe,Cà phê,L'AMANT CÀ PHÊ HÒA TAN - SỮA ĐÁ,55.000 ₫,L'AMANT CAFE ,"Loại hàng: Hòa tan, uống liền "
lazada.vn,https://www.lazada.vn/products/bo-20-goi-10kg-ca-phe-nguyen-chat-100-bot-arabica-moka-phuc-nguyen-i101075380-s101242112.html?search=1,101075380,Phúc Nguyên,Cà phê,Bộ 20 Gói (10Kg) Cà Phê Nguyên Chất 100% Bột Arabica (MoKa) - Phúc Nguyên,1.290.000 ₫,CÀ PHÊ PHÚC NGUYÊN,100% c&agrave; ph&ecirc; Arabica Cầu đất 
lazada.vn,https://www.lazada.vn/products/bo-20-goi-10kg-ca-phe-nguyen-chat-100-hat-robusta-phuc-nguyen-i101075178-s101241843.html?search=1,101075178,Phúc Nguyên,Cà phê,Bộ 20 Gói (10Kg) Cà Phê Nguyên Chất 100% Hạt Robusta - Phúc Nguyên,810.000 ₫,CÀ PHÊ PHÚC NGUYÊN,100% c&agrave; ph&ecirc; Robusta T&acirc;y Nguy&ecirc;n 
lazada.vn,https://www.lazada.vn/products/combo-5-hop-ca-phe-idol-slim-coffee-hop-10-goi-nho-x-15g-thai-lan-ca-phe-giam-can-idolslim-coffee-cafe-giam-can-hieu-qua-i249338988-s328390086.html?search=1,249338988,Idol Slim Coffe,Cà phê,[Combo 5 hộp] Cà phê Idol Slim Coffee (Hộp 10 gói nhỏ x 15g) - Thái Lan - Ca phe giam can IdolSlim Coffee - Cafe giam can hiệu quả,450.000 ₫,ThanhNhànChuyênHàngTháiLAn,VUI LÒNG XEM THÊM THÔNG TIN CHI TIẾT SẢN PHẨM& HƯỚNG DẪN ĐẶT HÀNG BÊN DƯỚI 
lazada.vn,https://www.lazada.vn/products/combo-03-bao-ca-phe-bot-rang-xay-hang-1-sang-1864-thunder-no1-220g-tong-trong-luong-660g-1864-cafe-i243288703-s311623374.html?search=1,243288703,1864CAFÉ,Cà phê,Combo 03 Bao Cà Phê Bột Rang Xay Hạng 1 Sàng 18/64 Thunder No.1 220g Tổng trọng lượng 660g - 1864 CAFÉ,71.000 ₫,1864CAFE,Chỉ sử dụng hạt cà phê nguyên liệu hạng 1 trên sàng 18/64 in (TCVN 4193:2014). 
lazada.vn,https://www.lazada.vn/products/ca-phe-nguyen-chat-robusta-buon-ma-thuot-rang-moc-goi-zipper-300g-dang-hat-duc-anh-coffee-i236517182-s301898010.html?search=1,236517182,DUC ANH COFFEE,Cà phê,Cà phê nguyên chất Robusta Buôn Ma Thuột - Rang mộc - gói zipper 300g Dạng Hạt - DUC ANH COFFEE ,50.000 ₫,Vật Tư Ngành Cà Phê,"Cam kết 100% cà phê rang mộc nguyên chất. Dạng Hạt chưa xay, độ rang vừa bởi máy rang cao cấp. "
lazada.vn,https://www.lazada.vn/products/1kg-ca-phe-rang-moc-duc-anh-coffee-thanh-phan-100-robusta-buon-ma-thuot-2-goi-zipper-500gr-dang-bot-dung-pha-phin-i224260498-s282820756.html?search=1,224260498,DUC ANH COFFEE,Cà phê,1kg Cà Phê Rang Mộc DUC ANH COFFEE  thành phần 100% Robusta Buôn Ma Thuột - 2 gói zipper 500gr dạng bột dùng pha phin,149.000 ₫,DUC ANH COFFEE - Cà phê nguyên chất 100%,100% cà phê rang xay nguyên chất. 
lazada.vn,https://www.lazada.vn/products/ca-phe-bot-robusta-nguyen-chat-100-thuong-hang-light-coffee-500gr-i101828692-s102154222.html?search=1,101828692,Light Coffee,Cà phê,Cà phê bột Robusta nguyên chất 100% thượng hạng - Light Coffee - 500gr,116.000 ₫,Light Coffee - Cà phê nguyên chất,TẶNG KÈM Khóa học trị giá 799k 
lazada.vn,https://www.lazada.vn/products/1kg-ca-phe-rang-moc-nguyen-hat-duc-anh-coffee-thanh-phan-100-robusta-buon-ma-thuot-2-goi-zipper-500gr-dang-hat-chua-xay-xay-mien-phi-khi-ban-co-yeu-cau-i246097650-s315958955.html?search=1,246097650,DUC ANH COFFEE,Cà phê,1kg Cà Phê Rang Mộc Nguyên Hạt DUC ANH COFFEE  thành phần 100% Robusta Buôn Ma Thuột - 2 gói zipper 500gr dạng hạt chưa xay ( xay miễn phí khi bạn có yêu cầu),150.000 ₫,DUC ANH COFFEE - Cà phê nguyên chất 100%,100% cà phê Việt Nam Rang Mộc 
